author,title,review,original_title,original_review,stars,iso,version,date,deleted,has_response,product,product_id,product_name,vendor_id,store,weight,id,predicted_langs
Csnyzc,Could’t Upgrade,"I bought your 1 year Windows option when my trial ended. Even though the amount of $89.99 is reduced from my card, I can not upgrade. When I launch the app it says, trial time is finished you should purchase and when I click purchase it says you already purchased this item. When I tried to click restore purchases, it says ‘your appstore purchase is still being processed’. I don’t understand why it says still being processed, if you already reduced the amount?",Could’t Upgrade,"I bought your 1 year Windows option when my trial ended. Even though the amount of $89.99 is reduced from my card, I can not upgrade. When I launch the app it says, trial time is finished you should purchase and when I click purchase it says you already purchased this item. When I tried to click restore purchases, it says ‘your appstore purchase is still being processed’. I don’t understand why it says still being processed, if you already reduced the amount?",2.00,AU,1.2.0,2017-08-26T17:09:17,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LyLcl7Aje56na1CyTz6WqEw,en
Hilacg93,Excellent,"The truth is I love pity that it lasts 14 days nothing more because it is very necessary software for students here in Costa Rica since they only use computers with Win operating system. And I like the application since I have used the virtual machine on my Mac and at the same time the computer has left me very slow or many times it does not work, I like it because it enters at once and it is not so much what they ask for, only the screen is put and you go straight into doing what you need and that is why in my opinion it is something faster and very functional. Better than virtualbox",Excelente,La verdad me encanta lastima que dura 14 dias nada mas pues es software muy necesario para estudiantes aqui en Costa Rica ya que solo usan computadoras con sistema operativo Win. Y la aplicacion me gusta ya que he usado en mi Mac la maquina virtual y a la vez me a lerdeado mucho la computadora o muchas veces no funciona este me gusta porque entra de una vez y no es tanta cosa lo que piden solo se pone la pantalla y entras directamente hacer lo que necesitas y por eso es que para mi opinion es algo mas rápido y muy funcional. Mejor que virtualbox,5.00,CR,1.2.0,2017-08-25T05:53:22,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Lu2dmdLXsm9kdcr8Gso0cUQ,es
huding,Once good but now greedy app!,"purchase one time and you can only use it if u don’t update your Mac OS, ever! A new version charges almost the same as new users! This is ridiculous! Now it starts to charge annually! Worth only one start of rating coz I can’t give a lower one!",Once good but now greedy app!,"purchase one time and you can only use it if u don’t update your Mac OS, ever! A new version charges almost the same as new users! This is ridiculous! Now it starts to charge annually! Worth only one start of rating coz I can’t give a lower one!",1.00,HK,1.2.0,2017-08-24T05:34:36,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LQCBUQ-XBFQ6Z7eWe-FufWg,en
EIGDeveloper,Parallels Desktop Lite is not compatible with your Mac,"Parallels Desktop Lite is not compatible with your Mac.  Your Mac doesn’t meet the hardware requirements.  message is displayed when installer is run.  If it is not compatible with my mac, why does it show in my app store? Why does the app store allow me to download it? Why does the app store start the installation? 
My Mac info:
Macbook Pro Mid 2009, 8 GB, OS X El Capitan 10.11.6
I found the hardware requiremennts:
To install and set up Parallels Desktop Lite, you need:
Hardware:
    Late 2011 or newer Mac
    4 GB of memory (8 GB recommended)
    850 MB of disk space on the boot volume (Macintosh HD) for Parallels Desktop installation
    Additional disk space for virtual machines (varies on operating system installed)
Why are they missing in the app store page for this software?",Parallels Desktop Lite is not compatible with your Mac,"Parallels Desktop Lite is not compatible with your Mac.  Your Mac doesn’t meet the hardware requirements.  message is displayed when installer is run.  If it is not compatible with my mac, why does it show in my app store? Why does the app store allow me to download it? Why does the app store start the installation? 
My Mac info:
Macbook Pro Mid 2009, 8 GB, OS X El Capitan 10.11.6
I found the hardware requiremennts:
To install and set up Parallels Desktop Lite, you need:
Hardware:
    Late 2011 or newer Mac
    4 GB of memory (8 GB recommended)
    850 MB of disk space on the boot volume (Macintosh HD) for Parallels Desktop installation
    Additional disk space for virtual machines (varies on operating system installed)
Why are they missing in the app store page for this software?",4.00,US,1.2.0,2017-08-06T15:08:33,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L4THLoNw6Cy9tfcqbcBinjg,en
Darius.Ashouri,Issue,"I pay for it 60$ , 5 days ago
but you didnt get to me access to parallel,
and I sended to you 2 mail but you didnt answer to me 
why?
what Do I DO?
Where I contact ?
wheeeereeee????",Issue,"I pay for it 60$ , 5 days ago
but you didnt get to me access to parallel,
and I sended to you 2 mail but you didnt answer to me 
why?
what Do I DO?
Where I contact ?
wheeeereeee????",1.00,US,1.2.0,2017-07-29T09:06:46,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LOBACiizpX2Mc5Z8JnNFwLg,en
Marcus wejherowo,marcus,I recommend I tried the wine virtual box but nevertheless THIS program is the best I use it only up to corel x8 :),marcus,Polecam próbowałem wine virtual box ale jednak TEN program jest najlepszy urzywam go właśćiwie tylko do corel x8 :),5.00,PL,1.2.0,2017-07-28T22:31:01,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LDW-2QYPjCbcU0TLrDg9F8Q,pl
trukhinyuri,Expensive,"Please set the price for Windows VM at least 2000 per year for Russia. Salaries are not in foreign currency. The number of purchases will pay for the price reduction. Thank. I would like to use the version from the AppStore, which works much more stable than usual, but at reasonable prices.",Дорого,"Пожалуйста установите для России цену за Windows VM хотя бы 2000 в год. Зарплаты не в валюте. Кол-во покупок окупит снижение цены. Спасибо. Хочется использовать версию из AppStore, которая работает гораздо стабильнее обычной, но по адекватным ценам.",5.00,RU,1.2.0,2017-07-27T10:07:47,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L5lHnSNlfkH6UGFLXgCcHSQ,ru
03-12-90,Good application,"It is a very useful application. I would like there to be 64-bit Windows 7 drivers for Macbook Pro Retina Display (2016), since the Wi-FI network card does not work, but I can at least use Windows 7, which with the Apple application can be installed Windows 10 only.",Buena aplicación,"Es una aplicación muy útil. Me gustaría que hubiese drivers para Windows 7 de 64 bits para Macbook Pro Retina Display (2016), ya que la placa de red Wi-FI no funciona, pero al menos puedo usar Windows 7, cosa que con la aplicación de Apple se puede instalar solo Windows 10.",4.00,AR,1.2.0,2017-07-26T07:30:22,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LWv7FpEdjQyATbSJEQvhocA,"es;an;ca;gl"
Thuliumnews,Information in the screenshot,"The Windows screenshot in the lite version description is misleading. In fact, to use windows you need to buy a subscription.",Информация в скриншоте,Скриншот с Windows в описании lite версии вводит в заблуждение. На самом деле для использования windows необходимо купить подписку.,1.00,RU,1.2.0,2017-07-24T13:41:42,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Lo5vPi6YSfNwR0jpqkuPTgg,ru
R2_CWB,Excellent!,"Excellent app, congratulations to the developer for making it available through the Mac App Store!",Excelente!,"Excelente app, parabéns ao desenvolvedor por disponibilizar-lo através da Mac App Store!",5.00,BR,1.2.0,2017-07-22T21:30:13,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LV37_ock_UQsVQ7ElUPH55A,"gl;pt;es;it;ca"
