author,title,review,original_title,original_review,stars,iso,version,date,deleted,has_response,product,product_id,product_name,vendor_id,store,weight,id,predicted_langs
Vishalaustria,No internet connection after installation,"Even after a lot of googling, no network function could be activated. I would recommend the full version to everyone.",Keine Internet-Verbindung nach Installation,Es konnte auch nach viel Googeln keine Netzwerkfunktion aktiviert werden. Ich würde jedem eher die Vollversion empfehlen.,1.00,DE,1.4.0,2020-01-15T10:18:24,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LwRECRR5DBpLMtjxy1rNeqQ,de
Junkee27,Supports hardly any programs,Everything  I wanted to use windows for was too powerful for this virtual machine and system requirements werent met. pretty useless for me.,Supports hardly any programs,Everything  I wanted to use windows for was too powerful for this virtual machine and system requirements werent met. pretty useless for me.,1.00,US,1.4.0,2020-01-11T20:58:06,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LXaxUI1ecAyXnNJfHbz-2GQ,en
lolafabienne2589,Aviis,IT PAYS END,Aviis,C'EST PAYANT FIN,1.00,FR,1.4.0,2020-01-11T14:03:22,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LJ4YkWv3E9sValWWpa4tc-g,"la;an;et;br;ceb"
Hambest,No full version despite subscription !!!!,"Assuming that I will receive a full version after completing the subscription, I unfortunately had to make it clear that this version cannot be compared to the functionality of Parallels Desktop. I think it's a cheek because the subscription is not cheap. This way you don't create satisfied users.",Trotz Abo keine Vollversion!!!!,"In der Annahme, dass ich nach dem Abschluss des Abos eine vollwertige Version erhalte, musste ich leider freistellen, dass diese Version nicht mit dem Funktionsumfang von Parallels Desktop zu vergleichen ist. Ich finde es eine Frechheit, da das Abo nicht gerade billig ist. So schafft man sich keine zufriedene Anwender.",5.00,DE,1.4.0,2020-01-10T23:12:38,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L7ftCn6Ur2CqZjRioW2mjFw,de
antikita,Works with macOS Catalina,"The app hasn't been updated in a while and I'm not sure if it's compatible with the later released Catalina, but I can install and use Windows 10 without any problems.",macOS Catalinaでも動作可能,アプリがしばらく更新されておらず、その後リリースされたCatalinaに対応してるか不明でしたが、問題なくWindows 10をインストールできて使用可能です。,5.00,JP,1.4.0,2020-01-10T02:12:06,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LPILfSYQYM3fJDINr5wdy8A,ja
bubulerio74,Good software,"Everything works, I come from the full version and I have to say that apart from some restrictions it doesn't make me regret it.",Buon software,"Funziona tutto, vengo dalla veriosne full e devo dire che a parte qualche restrizione non me la fa rimpiangere.",4.00,IT,1.4.0,2020-01-08T16:54:42,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LgSm5VBzD4KRBfosf1nTB9g,it
sommm3,Please cancel the payment.,"It was supposed to be paid after a free trial, but it was paid as soon as it was installed.
We request cancellation of payment.",결제취소부탁드립니다.,"무료체험 후 결제예정이었는데 설치하자마자 결제되었습니다.
결제취소요청드립니다.",4.00,KR,1.4.0,2020-01-08T01:51:39,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LhbWZTY-SvX0zE8buDxNYLQ,ko
Smiling Rover,Cynical marketing Ploy,No mention of the compulsory subscription until AFTER you have registered with email etc. Very uncool and the fastest way to lose a potential customer. Avoid!,Cynical marketing Ploy,No mention of the compulsory subscription until AFTER you have registered with email etc. Very uncool and the fastest way to lose a potential customer. Avoid!,1.00,GB,1.4.0,2020-01-07T18:51:04,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Lx_DBwN5KA8c_igho153XqQ,en
NewMacUser12,Does not provide the services needed,"Completely unsatisfied. 
Bought the product with only one need: connecting an external HD to my Mac.
Spent hours reading all the support pages when it didn't work. Tried everything and it still didn't work.
Reached out to Parallel's customer support asking for a call, that portal doesn't work.
Emailed customer service saying I would like to speak to a person and not get an email of support pages, then I got an email after business hours with the support pages I asked not to get, and then the case was closed because it was a weekend.
Reached out again via chat this time and the agent wanted remote access. I had to convince him he needed to call me first. Begrudgingly he did. 
Spent 3 hours of wasted time as he experimented and found it still wasn't working.
He elevated the case. 
Received and email at the issue was not resolved. When I inquired further I was told I should wait for the next build.
I asked for a refund or at least that the subscription start from when Parallels worked out their program and I was just directed to Apple support.
Not one time along the way in writing or verbally did anyone apologize that your product was simply not working and was costing me precious time and money. 
If a toaster doesn't make toast, then why call it a toaster. If a virtual machine doesn't allow external HDs to work, they why do Mac users need it?",Does not provide the services needed,"Completely unsatisfied. 
Bought the product with only one need: connecting an external HD to my Mac.
Spent hours reading all the support pages when it didn't work. Tried everything and it still didn't work.
Reached out to Parallel's customer support asking for a call, that portal doesn't work.
Emailed customer service saying I would like to speak to a person and not get an email of support pages, then I got an email after business hours with the support pages I asked not to get, and then the case was closed because it was a weekend.
Reached out again via chat this time and the agent wanted remote access. I had to convince him he needed to call me first. Begrudgingly he did. 
Spent 3 hours of wasted time as he experimented and found it still wasn't working.
He elevated the case. 
Received and email at the issue was not resolved. When I inquired further I was told I should wait for the next build.
I asked for a refund or at least that the subscription start from when Parallels worked out their program and I was just directed to Apple support.
Not one time along the way in writing or verbally did anyone apologize that your product was simply not working and was costing me precious time and money. 
If a toaster doesn't make toast, then why call it a toaster. If a virtual machine doesn't allow external HDs to work, they why do Mac users need it?",1.00,US,1.4.0,2020-01-03T16:42:07,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LzFU2Hr7stYn7I5UTFwnmSw,en
ItsFunToLearn,32-bit Programs,"I'm thankful to God for parallels. I upgraded to catalina, unaware of the discontinuation of 32-bit support  (my fault) . Naturally some programs that did not come 64-bit stopped. I installed parallel with windows 10 and the rest is history.",32-bit Programs,"I'm thankful to God for parallels. I upgraded to catalina, unaware of the discontinuation of 32-bit support  (my fault) . Naturally some programs that did not come 64-bit stopped. I installed parallel with windows 10 and the rest is history.",5.00,TT,,2020-01-01T21:17:34,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Lsz4Y5jd2iRDTVgDR4nojTg,en
