author,title,review,original_title,original_review,stars,iso,version,date,deleted,has_response,product,product_id,product_name,vendor_id,store,weight,id,predicted_langs
Charell-l,Sadly paid now,Don't use it anymore since it's a paid app now.,Sadly paid now,Don't use it anymore since it's a paid app now.,1.00,LU,,2019-01-30T20:36:04,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LMTYTTXceb0P_4nazk95sDA,en
달콤이와 말콤이,The sweep app has no utility value,"It's good to download
I floated down to Muro and paid 14 days later. I hope it doesn't happen, I'll sue.",쓰래기 앱 아무 효용 가치가 없어요,"괜히 다운받아서 찝찝하네요 
무로로 떠서 다운했는데 14일후 유료 뭐시기 뜨던데 이거 돈나가는건가요? 그런일 없었으면 좋겠네요 고소할거에요.",1.00,KR,1.4.0,2019-01-30T14:53:23,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L-T-Ctq_sHUHYqWuzUVuYVA,ko
Fuligin,Bait.. Switch!,"Tried Parallels to evaluate how it would behave as a test environment for my Linux application.  A week later, I get a notification that now all operating systems will require a subscription as part of an application update.
So, application update, change of licensing terms.  I had intended to subscribe, but this sort of change tells me that Parallels will be just as scummy as Oracle and VMWare.  A hard pass.",Bait.. Switch!,"Tried Parallels to evaluate how it would behave as a test environment for my Linux application.  A week later, I get a notification that now all operating systems will require a subscription as part of an application update.
So, application update, change of licensing terms.  I had intended to subscribe, but this sort of change tells me that Parallels will be just as scummy as Oracle and VMWare.  A hard pass.",1.00,US,1.4.0,2019-01-29T19:39:33,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LVC4cyd5qjyomW97B35c3bA,en
Tienbinh195,Fast and Good App,Fast and Good App,Fast and Good App,Fast and Good App,5.00,VN,,2019-01-29T19:05:37,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L2N5ds81SFD9BX7AQeiujxQ,"en;nn;lb;tl;af"
nickatnite42,New version forces you to login without warning,The version notes don't mention the fact that you now need to login in order to use this app.,New version forces you to login without warning,The version notes don't mention the fact that you now need to login in order to use this app.,1.00,CA,1.4.0,2019-01-29T17:01:34,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LQr32L8tO4o_6knxrB418DQ,en
Stupid nickname game,extremely unhappy with the subscription,"I was a very satisfied customer of parallels lite. I don’t use windows so didn’t have to pay for a license before, but after doing my updates last night, I wake up this morning to find out I now HAVE to subscribe, they ‘generously’ granted a free year because I’ve been using their product for 2+ years, but I have to have auto-renewal turned on so next year I get hit with $80. WTH. You already have parallels desktop that’s $80/year, why are you crippling lite?? Make a linux only version that cannot run windows, put it up for $10 and maybe that would be ok, but this situation is rediculous. I will be moving to another platform since clearly though your twitter handle is parallelscares, you don’t care.",extremely unhappy with the subscription,"I was a very satisfied customer of parallels lite. I don’t use windows so didn’t have to pay for a license before, but after doing my updates last night, I wake up this morning to find out I now HAVE to subscribe, they ‘generously’ granted a free year because I’ve been using their product for 2+ years, but I have to have auto-renewal turned on so next year I get hit with $80. WTH. You already have parallels desktop that’s $80/year, why are you crippling lite?? Make a linux only version that cannot run windows, put it up for $10 and maybe that would be ok, but this situation is rediculous. I will be moving to another platform since clearly though your twitter handle is parallelscares, you don’t care.",2.00,US,1.4.0,2019-01-29T15:42:34,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LAjxObWHxPiPKkyqd0o-cXQ,en
User7223,How do I cancel my subscription? Is it canceled if I delete it 14 days ago?,How do I cancel my subscription? Is it canceled if I delete it 14 days ago?,구독 취소 어떻게 하나요? 14일전에 삭제하면 구독취소되는 건가요?,구독 취소 어떻게 하나요? 14일전에 삭제하면 구독취소되는 건가요?,2.00,KR,1.4.0,2019-01-29T02:28:22,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Lu3SIFkpv6xf3Rr2MqFlbKw,ko
philandsyl,Now charging for what was free,"I've used Parallels for only a few weeks to run a single $50 app that will not run in Mojave. Now I would need to pay $79.95 a year to run my legacy $50 app. I realize I got caught in their product upgrading, but it makes me feel like a bait and switch. I download the free product. Learn to run it and it quits being free. Parallels doesn't even work all that great to be worth $79.95 a year. I will need to look for another solution.",Now charging for what was free,"I've used Parallels for only a few weeks to run a single $50 app that will not run in Mojave. Now I would need to pay $79.95 a year to run my legacy $50 app. I realize I got caught in their product upgrading, but it makes me feel like a bait and switch. I download the free product. Learn to run it and it quits being free. Parallels doesn't even work all that great to be worth $79.95 a year. I will need to look for another solution.",1.00,US,1.4.0,2019-01-29T00:20:44,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LYbVXSCqDKSCiQ3wy45O07A,en
Alexander.Velky,Subscription required,"I used lite version (free of charge) because i used it for linux. After update ""A subscription is now required to run all operating systems"" 
A big disappointment ....",Subscription required,"I used lite version (free of charge) because i used it for linux. After update ""A subscription is now required to run all operating systems"" 
A big disappointment ....",1.00,US,1.4.0,2019-01-28T13:36:19,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432La68mJGUlNzARepRprTT_DA,en
alexusalex,Upgrade to 1.4.0 – not free anymore,"Hi there
VERY missleading that you don't mention in you upgrade notes to 1.4.0 that the application is no longer FREE!
Instead it's now SUBSCRIPTION based.
you don't thinkt this is worth an announcement?
Not a nice way how you treat your customers - even if existing customers get one year free. 
Definetly will downgrade back to 1.3..",Upgrade to 1.4.0 – not free anymore,"Hi there
VERY missleading that you don't mention in you upgrade notes to 1.4.0 that the application is no longer FREE!
Instead it's now SUBSCRIPTION based.
you don't thinkt this is worth an announcement?
Not a nice way how you treat your customers - even if existing customers get one year free. 
Definetly will downgrade back to 1.3..",2.00,CH,1.4.0,2019-01-28T13:32:03,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L13fboYKHHuPRnc_yblwS0Q,en
